DELTA_FT7,DELTA_FT8,DELTA_T7,DELTA_T8,DELTA_TP7,DELTA_TP8,DELTA_CP1,DELTA_CP2,DELTA_P1,DELTA_PZ,DELTA_P2,DELTA_PO3,DELTA_POZ,DELTA_PO4,DELTA_O1,DELTA_OZ,DELTA_O2,TETHA_FT7,TETHA_FT8,TETHA_T7,TETHA_T8,TETHA_TP7,TETHA_TP8,TETHA_CP1,TETHA_CP2,TETHA_P1,TETHA_PZ,TETHA_P2,TETHA_PO3,TETHA_POZ,TETHA_PO4,TETHA_O1,TETHA_OZ,TETHA_O2,ALPHA_FT7, ALPHA_FT8,ALPHA_T7,ALPHA_T8,ALPHA_TP7,ALPHA_TP8,ALPHA_CP1,ALPHA_CP2,ALPHA_P1,ALPHA_PZ,ALPHA_P2,ALPHA_PO3,ALPHA_POZ,ALPHA_PO4,ALPHA_O1,ALPHA_OZ,ALPHA_O2,BETA_FT7, BETA_FT8,BETA_T7,BETA_T8,BETA_TP7,BETA_TP8,BETA_CP1,BETA_CP2,BETA_P1,BETA_PZ,BETA_P2,BETA_PO3,BETA_POZ,BETA_PO4,BETA_O1,BETA_OZ,BETA_O2,GAMMA_FT7, GAMMA_FT8,GAMMA_T7,GAMMA_T8,GAMMA_TP7,GAMMA_TP8,GAMMA_CP1,GAMMA_CP2,GAMMA_P1,GAMMA_PZ,GAMMA_P2,GAMMA_PO3,GAMMA_POZ,GAMMA_PO4,GAMMA_O1,GAMMA_OZ,GAMMA_O2,percol,label
2253000,2214100,1258500,1182500,1067300,957710,474240,307920,493220,383070,311690,978450,2591500,971180,1190300,15937000,997410,388370,242790,317650,186180,298040,197240,42364,47000,43913,50559,47255,234850,151020,205040,265820,585170,206790,157870,155430,157130,147490,128680,143850,27856,38284,28862,39897,38595,137900,106160,146920,139270,199680,147520,55853,34186,79921,35596,32450,33218,6105.9,10138,6403,11370,10268,45449,35239,54171,45953,41349,54569,41437,15370,75256,17939,10459,10539,1390.4,2225.4,1388.6,4044.1,2271.7,46817,24631,57751,49297,25325,58626,0.17018,0
2251000,2209700,1257100,1180500,1066300,956960,474160,307950,493160,382890,311730,978460,2593100,971440,1190400,15917000,997740,387960,242530,317370,186070,297860,197180,42360,46968,43912,50532,47225,234660,150930,204910,265550,585600,206670,157890,155460,157160,147540,128710,143930,27858,38273,28866,39888,38582,137890,106150,146940,139270,199950,147540,55794,34179,79849,35596,32443,33220,6106.7,10138,6403.8,11370,10268,45409,35218,54127,45915,41370,54525,41369,15346,75180,17923,10454,10529,1389.2,2222.6,1387.3,4037.1,2268.7,46711,24589,57629,49185,25305,58503,0.17035,0
2248300,2206200,1255600,1178700,1064900,955740,473410,307670,492370,382610,311440,977290,2588700,971190,1188800,15903000,997570,387640,242260,317110,185930,297610,197080,42337,46931,43888,50487,47188,234420,150760,204760,265250,586040,206530,157910,155410,157190,147510,128700,143900,27843,38242,28850,39865,38549,137840,106050,146830,139210,200160,147430,55741,34169,79777,35585,32425,33219,6103.8,10138,6400.4,11362,10267,45361,35183,54072,45867,41368,54470,41320,15325,75112,17908,10442,10519,1387.8,2220.4,1385.9,4031.5,2266.4,46629,24550,57529,49098,25276,58401,0.17107,0
2247500,2204600,1255100,1177800,1064200,955060,472990,307570,491940,382540,311340,976740,2586500,970750,1188100,15888000,997100,387510,242090,317010,185840,297500,197050,42313,46915,43863,50469,47172,234300,150690,204690,265110,585570,206450,157910,155400,157200,147510,128700,143910,27833,38224,28839,39844,38531,137790,105990,146760,139170,200050,147360,55715,34157,79740,35576,32416,33215,6101.9,10135,6398.2,11358,10265,45335,35163,54042,45840,41347,54439,41296,15313,75074,17900,10435,10513,1387,2219.1,1385.1,4028.2,2265.1,46584,24527,57474,49052,25253,58345,0.17029,0
1269600,1184000,817950,811100,980180,525690,103560,132330,107040,175990,136060,492740,471370,472070,520400,1290000,477330,347510,232810,313110,217030,367300,187190,31484,40352,33238,39535,41499,186060,104620,155280,192390,219490,156750,160340,145440,155500,134170,183450,125120,19580,37784,19787,31613,37834,87405,53149,88047,89775,92479,88089,36927,29096,90846,37185,44215,30676,4125,8405.3,4146.9,7503,8660.6,23486,14682,25080,24370,22685,24952,22660,15906,75652,23442,17761,10618,933.76,1263.8,949.39,1328.8,1308.8,7981.5,3864.2,7833,7727.8,4777.7,7886.4,0.17214,0
1270000,1184600,818300,811530,980820,525850,103610,132340,107090,176010,136070,492830,471450,472070,520510,1290800,477330,347590,232780,313220,217080,367510,187260,31496,40359,33251,39539,41506,186150,104640,155350,192480,219610,156810,160360,145440,155520,134190,183530,125150,19585,37798,19792,31620,37848,87428,53159,88066,89795,92496,88108,36930,29103,90890,37196,44235,30678,4126,8404.4,4147.9,7502.9,8660,23488,14680,25079,24372,22684,24952,22668,15917,75691,23457,17775,10623,934.11,1264.1,949.78,1329.4,1309.1,7987.7,3866.8,7838.9,7733.7,4780.4,7892.3,0.17406,0
1270400,1185200,818380,811930,981440,525910,103710,132390,107200,176080,136130,492740,471750,472140,520420,1292200,477400,347730,232840,313380,217180,367810,187360,31515,40372,33272,39535,41520,186220,104650,155400,192560,219740,156860,160450,145510,155590,134280,183690,125230,19592,37833,19799,31643,37884,87469,53185,88119,89838,92545,88160,36944,29121,90983,37220,44279,30692,4128,8406.8,4149.8,7505.5,8662.9,23499,14682,25089,24382,22689,24961,22685,15938,75769,23483,17803,10634,934.53,1264.6,950.3,1330.4,1309.5,7999.6,3871.6,7850.3,7745.1,4785.5,7903.8,0.17467,0
1270200,1185700,818040,812410,982290,526110,103860,132490,107360,176250,136230,492910,472400,472550,520590,1294600,477810,348100,232910,313750,217340,368370,187510,31550,40392,33309,39541,41541,186380,104710,155510,192730,220000,156970,160590,145640,155700,134420,183950,125370,19607,37873,19813,31668,37925,87540,53232,88202,89911,92628,88244,36971,29143,91130,37256,44349,30713,4130.3,8412.4,4152.3,7509.6,8669,23520,14691,25110,24403,22703,24982,22714,15970,75899,23528,17846,10653,935.24,1265.4,951.02,1331.9,1310.2,8017.2,3878.8,7867.2,7761.7,4792.7,7920.8,0.17579,0
1270500,1186300,818010,813110,983600,526340,103820,132560,107310,176340,136310,492950,472460,472770,520630,1292900,478030,348180,232870,313960,217420,368910,187550,31575,40401,33333,39535,41552,186490,104730,155550,192840,219980,157000,160680,145740,155770,134510,184220,125470,19619,37916,19825,31691,37971,87601,53275,88274,89973,92679,88316,36998,29163,91306,37294,44433,30731,4131.9,8414.2,4154.1,7509.6,8670.8,23516,14688,25107,24398,22701,24978,22754,16011,76067,23586,17902,10677,935.73,1265.7,951.45,1332.1,1310.5,8014.3,3877.1,7866.9,7756.6,4790.7,7919.6,0.1766,0
1269300,1185800,817550,813110,985220,526210,103830,132550,107330,176230,136290,492710,472270,472530,520350,1291300,477790,348170,232770,314120,217470,369460,187550,31580,40387,33336,39517,41538,186510,104710,155530,192850,219920,156980,160670,145720,155730,134460,184510,125470,19625,37919,19830,31679,37975,87614,53273,88270,89985,92672,88313,37028,29179,91523,37333,44527,30746,4131.5,8413.2,4153.8,7511,8669.7,23512,14685,25107,24392,22696,24977,22810,16062,76271,23659,17972,10707,936.42,1266.1,952.15,1332.6,1310.9,8016.9,3877.7,7872.1,7756.6,4790.7,7924,0.17473,0
1269100,1186100,817660,813640,987640,526330,103930,132600,107420,176220,136350,492720,472420,472570,520320,1290700,477820,348360,232770,314410,217610,370130,187570,31584,40387,33338,39498,41537,186480,104680,155510,192830,219870,156970,160700,145740,155760,134440,184860,125480,19627,37924,19831,31670,37979,87614,53269,88270,89981,92657,88313,37074,29201,91789,37388,44647,30770,4131.8,8413.4,4154,7512.4,8670,23515,14686,25113,24394,22695,24982,22884,16123,76519,23749,18057,10743,937.3,1266.8,953.1,1333.5,1311.5,8025,3880.2,7882.7,7761.7,4792.7,7933.8,0.17196,0
928160,1340300,617650,39672000,624950,15371000,96097,141410,98338,170150,142980,593120,1049700,1014000,626310,8703800,1078300,280370,202950,224380,600570,195690,241940,21169,43031,21974,41801,43588,131170,81600,145120,136680,664010,151010,145570,116680,133010,180660,119560,113080,18678,28581,19295,24048,28659,80205,51106,93709,83813,239620,95980,33080,27714,54121,30467,27508,26668,4010.3,8107,4045.1,6826.7,8054.7,20759,13851,26260,21896,46351,26796,15646,10617,39814,9094.8,6050.9,6327.9,848.37,1380.1,837.41,1266.7,1403.6,5900,3471.1,15850,6325.5,9051.8,16043,0.16832,0
928230,1338500,617580,39442000,624840,15283000,95984,141380,98230,170100,142940,593250,1048700,1014200,626440,8704800,1078500,280480,203010,224460,597900,195740,241290,21173,43026,21978,41802,43583,131210,81586,145100,136720,664170,151000,145590,116720,133000,180260,119580,112980,18676,28583,19293,24052,28660,80222,51119,93730,83832,239670,96003,33089,27718,54136,30445,27515,26666,4010.5,8106.4,4045.4,6827.1,8054.2,20757,13853,26261,21895,46356,26797,15653,10623,39816,9087.5,6053.3,6325.8,848.4,1380.2,837.5,1266.9,1403.7,5898.2,3471.4,15858,6323.5,9048.7,16051,0.16406,0
928490,1337500,617530,39250000,624820,15211000,95904,141290,98154,170050,142860,593520,1048300,1014800,626720,8712800,1079200,280700,203130,224640,595720,195840,240760,21176,43017,21981,41784,43576,131250,81555,145090,136770,664580,150990,145650,116790,133010,179950,119620,112920,18676,28589,19294,24058,28666,80246,51136,93785,83858,239840,96061,33102,27723,54162,30426,27517,26660,4011.5,8105.2,4046.4,6828.7,8052.9,20757,13854,26264,21893,46377,26801,15671,10635,39838,9085.4,6058.8,6326.5,848.61,1380.5,837.75,1267.5,1404.1,5900.3,3473.7,15880,6325.8,9052,16073,0.16061,0
928670,1335300,617590,39097000,624890,15152000,95830,141200,98081,169910,142770,593640,1048400,1015700,626850,8728700,1080100,280850,203280,224790,594000,195850,240340,21172,42997,21977,41770,43557,131240,81526,145100,136760,665470,151010,145650,116750,132950,179640,119570,112830,18662,28581,19281,24043,28657,80201,51110,93812,83813,240100,96095,33120,27727,54184,30409,27518,26653,4011.5,8102.9,4046.5,6827.7,8050.8,20755,13854,26273,21891,46419,26810,15696,10655,39855,9088.8,6067.6,6329.2,849.1,1381.2,838.25,1268.7,1404.8,5906.4,3478,15915,6332.5,9062.1,16109,0.15764,0
928210,1332800,617220,38981000,624360,15108000,95735,141070,97984,169730,142640,593310,1048800,1016700,626480,8748900,1081300,280840,203150,224780,592630,195760,240020,21161,42977,21963,41751,43537,131190,81496,145110,136720,666600,151030,145600,116680,132880,179360,119520,112730,18644,28565,19263,24028,28640,80167,51088,93828,83776,240450,96120,33104,27713,54177,30383,27507,26641,4010.1,8099.5,4045.2,6824.6,8047.4,20747,13847,26259,21882,46466,26797,15670,10635,39834,9075.1,6059.5,6323.1,848.89,1380.6,838.1,1268.7,1404.3,5896.7,3474.2,15884,6321.9,9063,16077,0.15532,0
928140,1331100,617020,38904000,623810,15079000,95688,140980,97931,169580,142550,592800,1049700,1018000,625910,8776700,1082800,280940,203020,224840,591690,195690,239770,21157,42951,21957,41723,43512,131130,81449,145100,136650,668220,151030,145530,116610,132790,179140,119430,112620,18629,28549,19247,24011,28625,80100,51050,93831,83705,240920,96131,33088,27697,54161,30361,27499,26626,4008.9,8097.3,4044.1,6822.4,8045.1,20743,13845,26254,21877,46541,26794,15652,10623,39817,9065.1,6053.8,6319.3,848.71,1380.2,838,1268.7,1403.8,5890.5,3471.8,15863,6315,9070.4,16057,0.15349,0
928640,1330400,617130,38866000,623620,15064000,95696,140990,97934,169540,142560,592620,1051500,1020100,625680,8813000,1085300,280970,202950,224830,591240,195620,239650,21156,42943,21956,41720,43504,131120,81447,145180,136640,670420,151120,145520,116570,132750,179040,119390,112580,18622,28553,19240,24005,28628,80073,51039,93896,83674,241580,96208,33086,27691,54152,30351,27498,26619,4008.5,8097.2,4043.9,6821.9,8044.9,20741,13846,26257,21875,46642,26798,15643,10617,39802,9059.4,6050.9,6317.5,848.67,1380.1,837.92,1268.7,1403.7,5887.6,3470.7,15853,6311.7,9083.5,16046,0.15202,0
1064700,886590,776900,617960,639320,602560,100520,185480,102180,177310,187440,591980,975430,838350,641940,8734800,887090,388670,179340,317070,155760,197670,154870,25076,50435,25870,44356,50102,135260,116850,203360,140620,773070,212490,144980,123440,147700,109510,113200,96000,20705,43416,21077,29887,44517,77557,51087,89841,80423,210800,90479,28807,27950,45717,25191,24041,25379,4186.2,7595.4,4295.7,7178.1,7696.2,18316,11943,19502,19144,43605,20038,7830.8,10087,31998,6089.8,4371.1,4441.2,813.16,1035,811.4,989.05,1045.4,3827.2,2484.3,4051.7,4037.2,11076,4250.8,0.1506,0
1063800,886650,776100,617850,638750,602510,100540,185560,102190,177350,187520,591690,975750,838480,641650,8742600,887260,388520,179310,316890,155750,197590,154900,25078,50447,25872,44360,50113,135260,116880,203440,140620,773670,212580,145020,123440,147740,109500,113230,95993,20709,43439,21082,29898,44540,77561,51091,89869,80428,210930,90508,28807,27956,45709,25195,24041,25385,4186,7597.8,4295.6,7178.8,7698.8,18315,11943,19506,19144,43628,20042,7834.5,10093,32000,6093.1,4372.3,4442.6,813.15,1034.9,811.34,989.13,1045.4,3828.7,2485,4053,4038.9,11084,4252.3,0.15004,0
1062900,886860,775320,617670,637970,602290,100430,185380,102080,177150,187340,591050,973670,838490,640920,8727400,887290,388260,179280,316660,155740,197490,154890,25069,50418,25863,44351,50086,135240,116790,203520,140600,774440,212670,144950,123450,147690,109520,113210,96002,20704,43385,21078,29887,44485,77543,51044,89833,80407,210800,90476,28801,27952,45695,25188,24032,25371,4182.8,7594.9,4292.5,7176.3,7695.6,18299,11932,19491,19128,43604,20027,7835,10101,31992,6090.8,4370.6,4442.3,812.97,1034.9,811.11,988.82,1045.4,3823.5,2481.7,4050.2,4033.2,11076,4249.3,0.14924,0
1062800,886990,775080,617540,637570,602200,100360,185260,102010,177020,187210,590650,972290,838880,640480,8720500,887750,388170,179290,316560,155770,197400,154910,25054,50394,25847,44315,50063,135170,116670,203630,140530,775790,212800,144920,123470,147660,109530,113190,95993,20707,43348,21083,29888,44447,77537,51019,89828,80396,210810,90474,28803,27957,45680,25187,24028,25362,4181.1,7592.9,4290.8,7175.8,7693.6,18289,11926,19483,19118,43610,20020,7835.6,10115,31980,6092,4370.5,4443.9,812.87,1034.8,811.01,988.69,1045.4,3820.4,2479.5,4049.4,4029.7,11077,4248.5,0.14833,0
1063100,887250,775090,617620,637440,602390,100310,185240,101960,176990,187190,590610,971720,839800,640410,8722100,888780,388100,179380,316440,155870,197270,155000,25036,50384,25828,44282,50056,135100,116590,203860,140460,777780,213060,144930,123520,147650,109560,113200,96005,20714,43322,21092,29902,44421,77550,51016,89856,80407,210980,90506,28809,27968,45667,25187,24026,25353,4179.8,7592.1,4289.6,7174.6,7692.5,18281,11921,19479,19111,43643,20017,7837.4,10135,31970,6095.8,4371.1,4446.9,812.76,1035,810.9,988.63,1045.7,3818.6,2478,4050.3,4027.5,11086,4249.7,0.1458,0
1062000,886490,774460,617340,637120,602350,100240,185090,101890,176900,187030,590480,971650,840490,640250,8730400,889620,387730,179280,316170,155780,197110,154900,25010,50343,25801,44247,50016,135010,116510,204010,140370,780200,213250,144860,123500,147560,109550,113140,95997,20691,43281,21068,29880,44380,77517,50997,89877,80377,211220,90533,28809,27977,45652,25185,24017,25342,4177.5,7587.7,4287.1,7172.2,7688.3,18274,11916,19477,19104,43689,20016,7838.6,10159,31967,6100,4371.2,4448.4,812.49,1035.3,810.65,988.51,1046,3817.1,2476.9,4052.1,4025.8,11100,4251.7,0.14282,0
1061600,885990,774260,617180,636910,602290,100160,185010,101810,176830,186950,590370,971030,840110,640120,8726800,889210,387540,179210,316010,155710,197000,154820,24995,50319,25786,44224,49992,134940,116440,203900,140300,779650,213140,144800,123490,147510,109530,113110,95972,20678,43257,21056,29864,44356,77494,50977,89842,80356,211120,90495,28810,27970,45643,25178,24013,25332,4176.2,7585.7,4285.7,7170.9,7686.3,18269,11912,19468,19099,43667,20007,7837.7,10152,31963,6096.7,4370.7,4447.5,812.4,1035,810.49,988.17,1045.8,3815.6,2475.7,4050.4,4024.2,11093,4249.5,0.14032,0
630810,550960,517210,483840,467870,383410,58302,95052,59909,114450,95325,390640,294460,377880,412250,1246000,385740,225810,154260,194940,141820,159130,152460,23058,32540,24504,35829,33342,119690,78904,126550,123740,182520,127510,154430,127720,163810,116120,133060,105200,21772,29394,22505,31071,29742,90077,50090,78342,94310,110940,78930,24490,21040,40707,20417,23629,21434,4141.7,8153,4252.7,7011,8348.8,17561,12178,18620,18489,23083,18766,5504.6,3329.6,33144,2715.2,2931.9,3068.3,595.18,935.16,601.86,830.03,968.32,1829.3,1295.6,1960.9,1930.9,3083.7,1988.8,0.13822,0
630820,550540,517150,483660,467700,383200,58249,95028,59852,114390,95298,390420,294140,377640,412010,1240900,385480,225790,154280,194930,141820,159110,152450,23053,32539,24499,35826,33342,119680,78899,126530,123730,182180,127500,154410,127700,163800,116120,133020,105200,21766,29388,22499,31075,29735,90061,50081,78312,94291,110810,78899,24487,21039,40703,20416,23624,21431,4139.5,8152.7,4250.5,7008.7,8348.8,17554,12175,18617,18482,23056,18763,5503,3330.1,33142,2715.3,2931.2,3068.5,595.05,935.08,601.77,829.84,968.37,1829.2,1295.6,1960.5,1930.9,3077.6,1988.2,0.13512,0
630640,550030,516930,483300,467570,382960,58217,95050,59819,114350,95316,390230,293860,377490,411780,1236600,385310,225840,154260,194990,141820,159140,152470,23050,32534,24497,35825,33337,119680,78903,126540,123720,181890,127500,154440,127760,163800,116180,133020,105250,21764,29401,22498,31085,29748,90075,50088,78318,94304,110740,78904,24486,21040,40699,20416,23619,21431,4137.1,8156,4248.2,7008.2,8352.7,17548,12173,18618,18477,23034,18763,5501.1,3331.2,33140,2715.9,2930.7,3069,595.01,935.04,601.78,829.66,968.4,1829.2,1295.6,1960.5,1930.8,3072.6,1987.9,0.131,0
630660,549750,516890,482980,467420,382760,58176,95012,59778,114350,95276,390160,293680,377410,411690,1233300,385210,226030,154280,195150,141830,159220,152480,23046,32532,24493,35826,33335,119690,78906,126550,123730,181670,127520,154510,127790,163830,116210,133030,105260,21763,29405,22497,31102,29752,90090,50098,78319,94318,110690,78903,24481,21042,40689,20419,23610,21432,4134.7,8157.5,4245.6,7005.4,8355,17542,12169,18616,18470,23016,18761,5499.2,3332.4,33139,2716.4,2930.7,3069.6,594.99,935.04,601.79,829.51,968.5,1829.6,1295.9,1960.8,1931.2,3068.9,1988.1,0.12684,0
630900,549680,517000,482830,467490,382770,58164,94995,59767,114340,95256,390290,293650,377510,411820,1231100,385320,226270,154280,195330,141780,159260,152400,23044,32528,24490,35826,33330,119660,78881,126500,123690,181450,127460,154570,127820,163870,116230,133040,105270,21757,29395,22490,31112,29741,90092,50105,78323,94319,110640,78906,24478,21039,40678,20417,23603,21427,4133.5,8155.3,4244.4,7001.7,8353,17536,12165,18609,18465,23000,18754,5497.8,3333.7,33139,2717.4,2930.6,3070,595.09,935.25,601.91,829.44,968.83,1830,1296.1,1961,1931.7,3066.2,1988.3,0.12377,0
631240,549800,517240,482820,467660,382900,58177,95031,59781,114370,95289,390490,293700,377750,412020,1229700,385560,226370,154290,195380,141740,159240,152340,23037,32524,24483,35817,33327,119620,78849,126460,123650,181290,127410,154650,127840,163940,116250,133070,105270,21750,29383,22484,31111,29730,90082,50100,78306,94308,110600,78887,24477,21039,40674,20414,23602,21420,4133.3,8153.4,4244.2,6999.7,8351.1,17534,12162,18602,18462,22989,18747,5497.5,3334.6,33142,2718.6,2930.6,3070.5,595.16,935.5,602.02,829.36,969.32,1830.3,1296.1,1961.3,1931.9,3064.3,1988.6,0.12306,0
631030,549730,517130,482790,467720,383000,58197,95056,59805,114420,95314,390680,293790,378010,412200,1229200,385820,226320,154230,195350,141690,159210,152320,23040,32529,24485,35819,33332,119620,78854,126480,123640,181230,127430,154660,127860,163940,116260,133080,105260,21750,29375,22483,31109,29722,90082,50097,78290,94306,110570,78871,24472,21034,40667,20409,23600,21415,4132.7,8152.6,4243.5,6997.3,8350.2,17533,12160,18599,18460,22983,18743,5497,3334.9,33141,2719.9,2930.8,3070.8,595.26,935.48,602.12,829.44,969.48,1830.6,1296.2,1961.4,1932.2,3063.4,1988.6,0.12091,0
